age,education_level,university_tier,cgpa,internships,projects,programming_languages,certifications,experience_years,hackathons,research_papers,skills_score,hired,soft_skills_score,resume_length_words,company_type
29,Bachelors,Tier 3,6.79,2,1,2,2,0.71,0,0,9.0,0,9.98,267,Startup
21,Bachelors,Tier 3,7.66,4,3,5,0,0.64,0,0,16.0,0,3.2,430,Startup
24,Bachelors,Tier 2,8.12,2,3,5,0,0.38,0,0,16.0,1,3.77,739,MNC
23,Masters,Tier 3,8.4,4,3,3,2,2.37,0,0,15.0,1,6.04,504,MNC
23,Bachelors,Tier 3,7.88,1,1,1,1,0.16,0,0,5.5,1,5.48,358,Mid-size
33,Bachelors,Tier 1,6.91,1,5,1,3,0.87,1,0,17.5,0,9.4,604,Startup
27,Masters,Tier 1,5.69,0,3,3,1,0.31,0,0,13.5,1,3.85,363,Startup
29,Bachelors,Tier 3,8.38,2,3,3,1,0.83,0,0,13.5,0,8.04,536,MNC
21,Bachelors,Tier 3,8.28,1,2,5,1,1.12,1,0,16.5,1,4.76,551,MNC
23,Bachelors,Tier 1,8.23,1,3,1,1,2.09,0,0,9.5,1,7.1,393,MNC
29,Masters,Tier 2,7.14,1,5,1,2,0.8,0,0,15.0,1,8.04,436,MNC
31,Masters,Tier 1,6.46,1,2,2,3,0.5,1,1,13.5,1,9.62,364,Startup
29,Bachelors,Tier 1,7.29,3,4,4,0,1.08,0,0,16.0,0,3.41,335,Mid-size
33,Bachelors,Tier 2,7.7,2,5,4,1,6.86,0,0,19.5,1,3.06,479,Mid-size
34,Bachelors,Tier 1,7.39,0,1,4,3,0.32,0,0,14.5,1,8.71,318,MNC
22,Masters,Tier 2,7.04,1,3,2,0,0.01,1,0,11.0,1,6.29,478,MNC
26,Bachelors,Tier 2,8.47,0,4,3,0,0.96,0,0,14.0,1,6.15,718,MNC
25,Masters,Tier 2,7.45,1,2,1,1,1.28,0,0,7.5,1,6.52,482,Startup
21,Bachelors,Tier 2,7.18,2,5,5,1,0.84,0,0,21.5,1,3.66,434,MNC
26,Bachelors,Tier 1,7.97,2,3,2,0,0.37,0,0,10.0,0,8.46,562,MNC
26,Bachelors,Tier 3,7.38,0,5,5,2,0.36,0,0,23.0,1,9.49,398,Mid-size
32,Masters,Tier 2,6.39,0,0,1,3,0.81,0,0,6.5,1,8.88,301,MNC
28,Bachelors,Tier 1,7.91,1,1,4,1,3.03,0,1,11.5,0,8.57,281,MNC
30,Bachelors,Tier 3,8.84,1,6,1,0,1.54,0,0,14.0,0,4.28,512,Mid-size
32,Bachelors,Tier 3,6.87,0,0,5,1,0.42,0,1,11.5,0,5.36,385,MNC
27,Masters,Tier 2,7.94,1,1,5,2,0.59,1,0,16.0,1,4.48,235,Mid-size
32,PhD,Tier 2,6.73,0,2,4,1,3.07,3,0,16.5,1,7.24,321,Startup
33,Bachelors,Tier 2,8.32,0,2,2,2,0.72,0,1,11.0,0,3.72,465,Startup
29,Masters,Tier 3,7.27,1,2,2,2,0.33,1,0,12.0,0,4.41,608,Mid-size
24,Bachelors,Tier 3,7.53,0,4,2,0,0.03,1,0,13.0,1,4.05,393,Mid-size
31,Bachelors,Tier 3,7.05,0,6,1,1,3.05,0,0,15.5,1,8.15,379,MNC
34,Masters,Tier 2,8.76,0,2,5,1,0.42,0,0,15.5,0,8.22,455,MNC
33,Masters,Tier 1,6.31,1,0,2,1,0.68,0,1,5.5,1,4.47,354,MNC
26,Bachelors,Tier 3,6.92,0,2,2,1,1.39,1,0,10.5,1,6.28,477,MNC
34,Bachelors,Tier 3,7.42,0,3,1,0,0.38,0,0,8.0,1,7.66,488,Mid-size
29,Masters,Tier 1,7.27,1,4,4,1,0.59,0,0,17.5,1,4.44,512,MNC
22,Masters,Tier 2,6.97,1,2,5,2,1.33,0,0,17.0,1,9.49,415,Startup
25,Bachelors,Tier 3,8.18,1,3,2,4,0.08,0,0,16.0,1,3.79,268,MNC
22,Bachelors,Tier 1,5.86,1,2,4,1,0.36,1,0,14.5,1,5.2,407,Startup
31,Bachelors,Tier 3,6.99,1,5,4,0,1.84,0,0,18.0,1,7.15,396,Startup
29,Bachelors,Tier 2,6.97,3,4,1,2,0.76,1,0,14.0,1,9.61,502,Startup
33,Masters,Tier 1,8.09,1,5,5,2,1.67,1,0,24.0,0,9.2,424,Startup
27,Bachelors,Tier 1,6.92,1,5,5,2,2.04,1,0,24.0,1,3.88,344,Startup
27,Bachelors,Tier 2,8.55,1,2,4,1,0.14,2,0,15.5,0,8.63,246,Startup
27,PhD,Tier 2,7.38,1,2,5,1,1.28,0,0,15.5,0,5.03,367,MNC
30,Masters,Tier 2,7.49,0,4,2,0,2.17,1,1,13.0,1,3.12,454,Startup
23,Masters,Tier 1,6.98,0,2,2,0,0.14,0,0,8.0,0,9.44,351,Mid-size
32,Bachelors,Tier 3,6.54,0,2,2,1,0.35,0,0,9.5,0,4.99,542,Startup
33,Bachelors,Tier 1,7.68,2,3,2,0,2.24,1,1,11.0,0,5.85,253,Mid-size
29,Bachelors,Tier 2,7.04,0,5,1,1,1.49,0,0,13.5,1,3.16,593,Mid-size
34,PhD,Tier 1,8.06,0,3,5,0,0.11,0,1,16.0,1,3.78,433,Startup
29,Bachelors,Tier 2,6.8,5,4,3,0,0.98,0,0,14.0,0,4.87,349,MNC
28,Bachelors,Tier 2,8.01,1,3,3,0,0.73,0,1,12.0,0,8.04,245,MNC
22,Masters,Tier 1,7.27,1,4,4,2,1.13,0,0,19.0,1,7.39,555,Mid-size
31,Bachelors,Tier 2,5.98,1,1,2,2,1.08,0,0,9.0,1,6.82,464,Mid-size
24,Bachelors,Tier 2,6.92,3,5,4,0,0.71,1,0,19.0,1,5.48,323,Startup
34,Masters,Tier 2,8.27,1,2,3,1,0.41,0,0,11.5,1,7.41,567,MNC
26,Bachelors,Tier 3,7.62,0,1,1,0,0.57,1,0,5.0,1,3.98,551,Mid-size
32,PhD,Tier 1,7.73,3,2,5,1,0.48,0,0,15.5,1,4.99,634,Mid-size
29,Masters,Tier 2,6.19,1,2,2,2,1.58,0,0,11.0,1,4.61,569,Mid-size
30,Bachelors,Tier 3,7.88,1,2,1,2,0.94,0,2,9.0,0,4.93,467,MNC
27,Bachelors,Tier 1,6.37,4,5,3,2,0.42,0,0,19.0,1,6.54,523,MNC
29,Masters,Tier 3,7.49,0,5,3,1,0.48,0,0,17.5,1,8.37,403,Startup
23,Bachelors,Tier 2,8.67,1,2,5,1,1.68,1,0,16.5,1,3.9,268,Startup
30,Bachelors,Tier 3,8.62,2,1,3,3,0.58,0,0,12.5,0,3.16,465,MNC
33,Bachelors,Tier 2,7.36,3,4,5,0,1.33,2,0,20.0,0,6.6,440,Startup
30,Masters,Tier 3,7.48,1,0,1,2,0.41,2,0,7.0,1,8.69,694,Mid-size
32,Bachelors,Tier 1,7.23,3,2,4,1,0.54,0,0,13.5,1,5.16,438,Startup
25,Masters,Tier 2,6.71,2,3,5,2,1.73,0,0,19.0,1,9.52,353,Mid-size
22,Masters,Tier 3,8.05,2,2,5,1,2.24,1,0,16.5,0,4.98,568,Mid-size
23,Bachelors,Tier 2,7.1,1,2,5,0,1.39,1,2,15.0,1,4.37,238,MNC
31,Bachelors,Tier 3,7.52,0,2,4,1,3.21,0,0,13.5,0,9.92,437,Mid-size
21,Bachelors,Tier 1,7.29,1,4,1,1,6.83,1,0,12.5,1,5.31,427,Mid-size
21,Bachelors,Tier 2,7.01,1,4,4,0,0.67,0,0,16.0,1,7.29,426,Mid-size
28,Bachelors,Tier 3,7.69,3,0,5,3,1.25,2,1,16.5,0,7.41,514,Startup
29,Bachelors,Tier 1,7.35,1,1,5,1,0.59,1,0,14.5,0,9.78,227,Startup
28,Bachelors,Tier 1,6.01,1,7,2,1,3.34,0,0,19.5,0,3.53,700,Startup
29,Bachelors,Tier 2,8.56,2,5,4,0,2.16,1,0,19.0,0,4.92,702,Mid-size
31,Masters,Tier 1,5.25,2,3,5,2,0.09,1,0,20.0,0,6.65,411,Mid-size
24,Bachelors,Tier 2,7.55,3,5,2,3,0.86,1,0,19.5,1,7.77,465,Startup
30,Bachelors,Tier 3,7.6,2,3,5,2,0.67,2,0,21.0,1,3.14,531,MNC
22,Masters,Tier 2,7.1,0,0,2,2,2.46,0,1,7.0,1,7.44,613,MNC
34,Bachelors,Tier 1,7.3,5,2,3,2,6.91,0,0,13.0,1,3.21,494,MNC
30,Bachelors,Tier 1,8.08,2,2,4,2,0.06,0,1,15.0,0,4.93,343,Startup
29,Bachelors,Tier 2,8.21,1,3,1,1,1.76,1,0,10.5,0,7.93,471,MNC
21,Bachelors,Tier 2,7.54,0,1,2,0,0.08,1,0,7.0,0,8.18,474,MNC
29,Bachelors,Tier 2,8.18,1,3,1,0,0.33,2,0,10.0,1,6.9,451,Startup
32,Bachelors,Tier 1,6.51,1,2,4,0,2.29,0,0,12.0,1,9.63,547,Mid-size
24,Bachelors,Tier 1,8.97,0,5,2,2,0.93,0,0,17.0,0,6.74,495,Startup
23,Bachelors,Tier 1,6.38,1,8,3,1,2.6,0,0,23.5,1,7.29,396,Mid-size
34,Bachelors,Tier 2,8.26,1,1,1,4,5.97,1,0,11.0,1,5.8,387,Startup
28,Bachelors,Tier 2,8.41,0,3,2,2,0.36,0,0,13.0,1,3.61,336,MNC
29,PhD,Tier 1,7.71,1,4,3,3,2.01,0,0,18.5,1,8.43,661,Mid-size
30,PhD,Tier 2,7.81,1,5,4,1,6.46,1,0,20.5,0,6.5,414,Mid-size
34,Masters,Tier 3,7.48,2,4,2,0,1.17,0,1,12.0,1,7.81,422,MNC
34,Masters,Tier 3,6.28,1,4,4,2,6.04,0,0,19.0,1,7.6,629,Mid-size
32,Bachelors,Tier 3,8.04,0,2,1,0,2.56,0,1,6.0,1,3.8,338,Mid-size
32,Bachelors,Tier 1,6.59,1,0,2,1,0.04,1,0,6.5,1,7.0,406,MNC
23,Masters,Tier 3,7.15,4,3,2,0,1.03,0,0,10.0,1,3.95,385,Startup
21,Bachelors,Tier 1,5.85,1,4,5,1,0.51,0,0,19.5,1,5.33,533,MNC
25,Bachelors,Tier 3,7.37,0,4,4,0,2.95,1,0,17.0,1,7.93,497,Startup
28,Bachelors,Tier 2,4.68,2,3,2,2,0.7,0,1,13.0,0,3.68,267,Startup
22,Bachelors,Tier 2,9.39,2,3,1,1,2.51,2,0,11.5,1,7.93,312,MNC
27,Bachelors,Tier 3,7.97,1,3,2,2,2.3,2,1,15.0,1,9.58,599,Startup
24,Bachelors,Tier 3,8.29,1,2,4,2,2.74,0,0,15.0,0,8.74,487,MNC
23,Bachelors,Tier 3,7.96,1,3,3,2,2.43,0,0,15.0,1,3.14,640,Startup
27,Bachelors,Tier 3,5.71,2,1,1,1,2.4,0,0,5.5,0,9.63,405,Mid-size
29,Bachelors,Tier 1,7.29,1,1,5,0,3.72,1,1,13.0,0,4.31,446,MNC
32,Bachelors,Tier 3,8.69,0,2,3,0,0.26,0,0,10.0,0,9.06,536,MNC
31,Bachelors,Tier 1,8.43,2,5,4,0,1.59,1,0,19.0,0,7.77,499,Mid-size
33,Bachelors,Tier 3,8.3,3,2,3,0,1.52,0,0,10.0,1,4.37,441,Mid-size
23,Bachelors,Tier 2,8.08,0,2,3,0,0.43,0,0,10.0,1,9.16,296,MNC
27,Bachelors,Tier 3,9.03,4,5,3,0,0.24,0,0,16.0,1,4.52,602,Startup
25,Masters,Tier 3,8.46,2,2,3,2,1.26,2,0,15.0,1,6.54,528,Startup
24,Masters,Tier 3,6.67,3,1,2,3,0.17,1,0,11.5,1,8.93,525,MNC
28,Bachelors,Tier 3,6.86,2,2,1,1,0.28,0,1,7.5,0,7.97,483,Startup
31,Bachelors,Tier 1,6.81,2,3,3,1,0.23,0,0,13.5,0,9.82,328,MNC
31,Masters,Tier 1,8.73,2,4,4,1,0.24,2,0,19.5,0,6.74,376,MNC
32,Bachelors,Tier 2,7.66,2,4,3,2,1.5,0,0,17.0,0,4.01,477,MNC
27,Bachelors,Tier 1,7.06,2,2,2,1,6.32,0,0,9.5,1,6.76,536,MNC
29,Masters,Tier 2,7.45,1,2,2,1,0.74,1,1,10.5,1,6.9,330,MNC
26,Bachelors,Tier 2,6.84,2,2,2,1,0.16,0,0,9.5,0,4.83,391,MNC
27,Bachelors,Tier 2,7.66,3,1,5,1,2.04,0,0,13.5,1,7.01,372,MNC
30,Bachelors,Tier 2,8.55,1,2,4,0,1.57,0,1,12.0,0,4.96,533,MNC
21,Bachelors,Tier 1,7.24,3,1,4,1,1.07,0,0,11.5,1,6.94,626,Startup
28,Masters,Tier 2,7.46,0,1,5,0,1.04,1,0,13.0,1,6.26,251,Startup
34,Bachelors,Tier 1,8.51,3,2,2,1,1.69,0,0,9.5,1,8.2,303,Startup
34,Masters,Tier 1,6.74,2,2,5,1,2.04,0,0,15.5,0,4.98,422,Startup
30,Masters,Tier 1,7.65,1,4,4,2,0.76,0,0,19.0,1,3.74,391,Mid-size
26,Bachelors,Tier 3,7.32,1,3,4,1,0.72,1,0,16.5,0,4.09,534,MNC
26,Bachelors,Tier 3,7.66,2,5,2,0,0.92,0,0,14.0,1,7.04,544,Startup
28,Bachelors,Tier 2,7.71,0,5,4,0,2.21,0,0,18.0,1,8.46,325,Mid-size
24,Bachelors,Tier 1,7.2,3,4,1,1,0.13,1,0,12.5,1,8.54,527,Startup
31,Bachelors,Tier 3,8.07,1,1,3,0,2.13,0,0,8.0,1,5.1,447,Mid-size
32,Bachelors,Tier 3,7.27,0,5,2,2,3.31,1,0,18.0,1,4.87,498,MNC
21,Masters,Tier 2,8.06,1,3,1,2,0.82,1,0,12.0,1,6.93,436,Mid-size
32,Bachelors,Tier 2,8.08,3,8,3,1,2.32,0,0,23.5,1,3.61,451,MNC
32,Bachelors,Tier 3,7.11,1,0,1,1,0.29,1,0,4.5,0,3.2,465,Mid-size
24,Masters,Tier 2,7.15,1,0,5,2,1.17,1,1,14.0,1,4.72,672,MNC
29,Bachelors,Tier 1,6.4,2,5,5,1,3.33,0,0,21.5,1,5.45,467,MNC
33,Masters,Tier 1,6.63,2,5,5,0,0.55,0,1,20.0,1,5.32,418,MNC
28,Bachelors,Tier 2,7.73,2,2,5,2,1.35,0,0,17.0,0,7.04,364,Startup
28,Masters,Tier 2,6.99,0,4,3,1,0.07,1,0,16.5,1,3.76,338,Mid-size
33,Bachelors,Tier 1,6.86,3,5,5,1,0.64,0,0,21.5,1,9.37,279,Mid-size
28,Bachelors,Tier 2,7.72,2,2,4,1,2.22,0,0,13.5,1,7.77,562,Mid-size
34,Bachelors,Tier 2,6.9,1,1,2,2,3.58,0,0,9.0,1,7.32,750,Startup
32,Masters,Tier 1,7.52,4,3,1,2,1.84,0,0,11.0,0,5.19,562,Startup
32,Masters,Tier 3,8.77,3,1,4,0,1.65,0,1,10.0,0,5.0,461,MNC
25,Bachelors,Tier 1,8.62,5,5,3,1,2.31,0,0,17.5,1,3.74,547,MNC
25,Bachelors,Tier 1,8.64,2,1,1,1,1.06,1,1,6.5,0,9.61,543,MNC
24,Bachelors,Tier 2,7.51,1,5,3,1,1.46,1,0,18.5,1,3.36,459,Mid-size
23,Bachelors,Tier 3,6.72,1,3,4,3,1.03,0,0,18.5,0,9.74,411,MNC
31,Masters,Tier 3,7.3,1,3,2,2,2.56,1,0,14.0,1,8.09,223,MNC
33,Masters,Tier 1,7.32,0,4,2,0,1.03,0,0,12.0,1,9.11,414,Mid-size
26,Masters,Tier 3,9.15,2,2,2,1,1.94,2,0,11.5,1,5.93,413,Mid-size
21,Bachelors,Tier 3,6.75,2,1,4,2,0.56,1,0,14.0,1,6.77,522,Startup
21,Masters,Tier 2,7.78,3,4,3,1,2.15,1,0,16.5,0,9.5,490,Mid-size
26,Bachelors,Tier 3,6.29,0,3,4,1,2.19,1,0,16.5,1,4.2,482,MNC
28,Masters,Tier 2,6.49,0,2,4,0,0.26,0,0,12.0,0,4.29,426,MNC
34,Bachelors,Tier 3,7.63,2,4,4,2,2.45,0,0,19.0,1,5.9,700,Startup
30,Masters,Tier 3,6.09,0,10,3,1,3.65,1,1,28.5,1,5.03,504,Mid-size
30,Bachelors,Tier 2,7.79,1,0,4,1,4.49,2,0,11.5,0,9.46,231,Startup
29,Bachelors,Tier 3,7.59,3,3,3,1,1.71,0,0,13.5,1,8.89,449,Mid-size
31,Masters,Tier 2,5.68,2,3,3,1,0.28,1,0,14.5,1,5.18,584,Startup
23,Masters,Tier 3,7.57,0,2,4,2,5.22,0,0,15.0,1,7.31,514,Mid-size
32,Masters,Tier 2,7.55,3,2,4,1,0.28,1,0,14.5,1,9.89,361,Startup
27,Masters,Tier 3,8.97,0,3,3,0,0.05,0,0,12.0,1,6.72,498,MNC
23,Bachelors,Tier 2,6.06,0,2,5,2,0.89,2,0,19.0,1,9.1,434,Startup
23,Bachelors,Tier 2,7.71,1,3,3,0,0.82,1,0,13.0,1,6.36,404,MNC
27,Bachelors,Tier 1,7.51,1,2,3,1,3.25,1,0,12.5,1,4.87,307,Startup
23,Masters,Tier 1,9.04,1,3,5,3,1.15,0,0,20.5,1,3.51,465,Startup
32,Bachelors,Tier 2,7.64,1,5,3,2,1.71,0,0,19.0,1,4.07,649,Startup
27,Bachelors,Tier 1,7.63,1,3,1,1,0.55,0,0,9.5,0,5.35,619,MNC
28,Masters,Tier 2,7.27,3,1,3,1,0.02,0,1,9.5,1,8.58,134,MNC
28,Bachelors,Tier 1,7.57,2,4,4,1,0.39,0,0,17.5,0,9.89,509,Startup
28,Bachelors,Tier 1,7.97,1,4,5,1,1.5,0,0,19.5,0,9.5,336,Mid-size
22,Bachelors,Tier 3,7.79,1,1,3,1,2.55,0,0,9.5,1,3.25,616,Mid-size
25,Bachelors,Tier 3,6.91,1,3,3,1,2.03,1,0,14.5,1,7.75,476,MNC
21,Bachelors,Tier 1,5.91,0,3,1,2,0.75,0,0,11.0,0,7.93,453,Mid-size
25,Bachelors,Tier 1,7.32,1,3,3,3,3.39,0,1,16.5,1,6.82,426,MNC
34,Masters,Tier 3,6.51,0,6,3,1,1.24,1,0,20.5,1,5.79,573,Startup
25,Bachelors,Tier 3,8.2,3,4,5,3,0.07,0,0,22.5,1,5.74,391,Startup
31,Bachelors,Tier 2,7.31,1,2,5,1,0.83,0,0,15.5,1,5.5,581,Startup
32,Bachelors,Tier 2,8.0,1,2,1,0,2.47,1,1,7.0,0,6.25,242,Startup
30,Bachelors,Tier 1,7.69,0,3,1,0,2.06,1,1,9.0,1,6.1,598,MNC
31,Masters,Tier 2,8.21,1,4,2,1,3.91,0,0,13.5,1,6.99,410,Mid-size
34,Bachelors,Tier 3,8.5,3,4,1,1,2.98,0,0,11.5,1,7.82,583,MNC
29,Masters,Tier 3,7.3,2,3,2,2,1.09,0,0,13.0,0,6.36,313,Mid-size
28,Bachelors,Tier 3,7.62,1,2,1,3,0.43,2,1,12.5,0,6.96,563,MNC
26,Bachelors,Tier 1,8.16,1,2,5,2,0.14,0,1,17.0,1,3.86,476,Startup
24,Bachelors,Tier 2,6.94,1,1,5,3,1.04,0,0,16.5,1,9.63,370,MNC
32,Bachelors,Tier 3,6.34,2,5,1,1,4.68,0,0,13.5,0,7.1,456,MNC
21,Masters,Tier 3,7.33,3,1,3,1,0.84,1,0,10.5,0,9.84,582,MNC
25,Masters,Tier 1,6.15,3,1,3,0,2.34,1,0,9.0,1,4.39,422,MNC
28,Bachelors,Tier 2,7.71,1,1,4,2,0.47,0,0,13.0,0,3.85,511,Mid-size
24,Bachelors,Tier 2,7.48,1,6,4,1,0.48,1,0,22.5,1,4.36,510,Mid-size
34,Bachelors,Tier 1,7.72,0,3,1,0,4.5,0,0,8.0,1,8.65,468,Startup
31,Bachelors,Tier 1,8.25,0,1,2,0,0.04,0,0,6.0,0,9.75,326,MNC
30,Bachelors,Tier 3,8.07,1,1,1,1,0.61,0,0,5.5,1,3.59,510,Startup
29,Bachelors,Tier 3,7.04,2,2,3,0,0.03,0,0,10.0,1,4.42,318,Mid-size
29,Bachelors,Tier 3,5.98,1,3,2,0,1.78,0,0,10.0,1,4.81,595,Mid-size
31,Bachelors,Tier 2,6.51,0,2,3,1,4.15,0,0,11.5,0,7.32,635,Mid-size
28,Bachelors,Tier 1,6.49,3,0,5,2,2.34,4,0,17.0,1,7.48,690,Mid-size
25,Bachelors,Tier 3,7.19,3,4,3,1,1.89,0,0,15.5,1,3.9,221,Startup
28,Masters,Tier 2,8.24,2,3,1,1,0.1,0,0,9.5,0,8.2,478,Startup
31,Bachelors,Tier 3,8.06,1,0,5,0,0.74,0,0,10.0,1,3.85,287,Startup
24,Bachelors,Tier 1,7.37,3,1,2,2,0.08,2,1,11.0,1,5.54,462,MNC
27,Bachelors,Tier 1,7.07,2,3,2,0,1.14,0,0,10.0,1,9.58,445,MNC
29,Bachelors,Tier 1,7.65,0,3,4,0,0.14,0,0,14.0,1,4.93,325,Startup
31,Bachelors,Tier 2,7.6,1,4,5,1,5.33,1,1,20.5,0,4.08,549,Mid-size
32,Bachelors,Tier 2,7.71,3,4,2,1,0.02,1,0,14.5,0,3.86,414,Mid-size
34,Bachelors,Tier 1,7.76,2,6,3,1,4.82,1,2,20.5,1,7.94,342,Mid-size
21,Bachelors,Tier 3,8.01,1,2,1,1,0.88,1,0,8.5,1,6.63,606,MNC
34,Bachelors,Tier 3,5.85,0,4,5,1,0.6,1,0,20.5,1,4.56,527,MNC
22,Bachelors,Tier 3,9.02,2,1,5,0,1.09,1,1,13.0,1,8.11,562,Startup
31,Bachelors,Tier 2,6.73,1,0,1,3,0.57,0,1,6.5,1,9.94,493,MNC
21,Bachelors,Tier 2,7.98,4,3,5,2,0.39,1,1,20.0,1,8.36,413,MNC
24,Bachelors,Tier 3,6.77,1,3,4,0,1.92,0,0,14.0,1,7.8,448,Mid-size
23,Masters,Tier 3,7.78,1,4,5,0,1.06,0,1,18.0,1,3.29,538,Startup
33,Masters,Tier 2,7.01,1,2,5,1,1.08,3,0,18.5,0,7.65,404,MNC
26,Bachelors,Tier 2,7.19,1,4,4,2,1.09,0,0,19.0,0,5.49,637,Startup
26,Masters,Tier 2,6.28,2,3,1,1,2.24,1,0,10.5,1,4.54,521,MNC
33,Bachelors,Tier 2,7.89,2,2,4,0,0.19,1,0,13.0,1,5.21,389,Mid-size
29,Bachelors,Tier 1,9.22,1,2,2,1,3.57,0,0,9.5,1,6.61,532,MNC
34,Bachelors,Tier 2,6.65,0,2,2,1,1.46,0,0,9.5,1,6.29,476,MNC
32,Bachelors,Tier 2,7.87,0,5,4,0,2.31,0,1,18.0,1,7.58,653,Mid-size
27,Bachelors,Tier 3,6.94,3,2,3,1,3.15,0,0,11.5,0,7.28,480,Startup
33,Bachelors,Tier 3,7.84,2,5,3,1,0.57,0,0,17.5,0,6.23,410,MNC
29,PhD,Tier 2,6.69,4,5,4,0,5.64,0,0,18.0,1,3.16,554,Startup
21,Masters,Tier 3,8.84,2,5,4,0,0.92,1,1,19.0,1,6.25,376,Startup
28,Bachelors,Tier 2,8.45,0,5,2,2,0.22,1,0,18.0,1,5.62,434,MNC
34,Bachelors,Tier 2,8.32,3,2,1,0,5.49,0,1,6.0,0,9.85,385,Startup
30,Masters,Tier 3,6.27,4,4,3,1,0.95,0,0,15.5,1,3.55,332,Startup
34,Bachelors,Tier 2,8.59,2,2,5,2,1.71,0,0,17.0,1,9.39,664,Mid-size
28,Masters,Tier 2,7.13,2,7,5,0,2.8,1,1,25.0,1,6.78,405,Startup
32,Masters,Tier 1,8.04,2,1,3,0,3.19,0,2,8.0,1,9.21,313,MNC
32,Bachelors,Tier 2,6.8,1,3,1,0,2.99,0,1,8.0,0,5.75,471,Mid-size
29,Bachelors,Tier 3,7.61,2,5,3,1,1.3,1,0,18.5,1,7.1,391,Startup
34,Bachelors,Tier 2,7.86,3,5,5,3,1.03,0,0,24.5,1,4.61,615,MNC
