age,education_level,university_tier,cgpa,internships,projects,programming_languages,certifications,experience_years,hackathons,research_papers,skills_score,hired,soft_skills_score,resume_length_words,company_type
23,Masters,Tier 1,5.25,4,3,2,3,1.57,1,0,15.5,1,9.8,570,MNC
28,Bachelors,Tier 3,7.49,1,7,1,2,0.46,0,0,19.0,1,9.46,495,Startup
31,Masters,Tier 3,7.44,0,2,3,0,0.13,0,0,10.0,0,9.49,526,Startup
31,Bachelors,Tier 2,7.06,1,5,4,0,0.16,0,0,18.0,0,8.2,202,MNC
24,Masters,Tier 1,7.79,1,1,3,1,1.2,0,0,9.5,0,6.0,443,MNC
21,Masters,Tier 3,7.03,1,3,5,2,1.72,2,0,21.0,0,7.0,598,MNC
23,Masters,Tier 2,7.44,2,4,2,1,1.63,1,0,14.5,1,7.7,335,Startup
34,Bachelors,Tier 3,8.59,2,5,3,0,0.25,1,0,17.0,1,6.2,435,MNC
27,Bachelors,Tier 2,7.82,1,2,4,2,1.21,1,0,16.0,1,8.58,602,Startup
24,Bachelors,Tier 2,7.77,2,1,1,2,2.59,0,0,7.0,1,9.86,325,Mid-size
29,Bachelors,Tier 1,6.08,1,4,2,2,0.93,0,0,15.0,0,6.34,153,MNC
29,Masters,Tier 2,7.82,2,2,3,1,3.37,0,0,11.5,1,9.47,340,MNC
28,Bachelors,Tier 3,7.58,2,5,2,2,0.01,0,0,17.0,0,7.66,377,Startup
24,Bachelors,Tier 1,8.99,2,6,4,2,3.63,0,0,23.0,1,7.14,611,MNC
22,Bachelors,Tier 3,7.55,2,2,1,1,0.47,0,0,7.5,1,4.72,288,Mid-size
34,Bachelors,Tier 2,8.14,2,6,5,1,4.97,1,0,24.5,1,5.01,623,Startup
30,Masters,Tier 2,6.33,1,4,2,2,0.17,0,1,15.0,1,4.49,361,Startup
26,Masters,Tier 2,7.28,1,4,2,2,2.5,1,0,16.0,1,4.75,354,MNC
23,PhD,Tier 3,7.86,2,2,3,1,3.27,1,0,12.5,1,9.37,652,Startup
26,Masters,Tier 2,7.65,2,3,1,5,1.69,0,0,15.5,1,6.67,408,Mid-size
27,Bachelors,Tier 2,7.11,1,4,5,1,3.67,1,1,20.5,1,8.26,267,Startup
25,Masters,Tier 2,8.73,0,2,3,0,0.22,0,1,10.0,0,7.94,568,Mid-size
30,Bachelors,Tier 1,6.84,0,1,5,1,0.58,0,0,13.5,1,9.19,296,Mid-size
25,Bachelors,Tier 2,7.08,3,3,3,2,0.12,0,0,15.0,0,7.68,469,Startup
33,Bachelors,Tier 1,6.91,2,1,3,0,0.5,1,0,9.0,1,5.25,359,Startup
24,Masters,Tier 1,6.26,1,4,3,2,1.0,0,0,17.0,1,5.57,595,MNC
33,Masters,Tier 1,8.21,1,4,4,0,0.43,2,0,18.0,1,6.03,387,Startup
28,Bachelors,Tier 3,6.72,3,2,1,1,1.41,0,0,7.5,0,3.86,513,MNC
28,Masters,Tier 2,6.65,3,0,5,0,0.0,1,0,11.0,1,9.19,429,MNC
28,Bachelors,Tier 1,7.19,1,5,1,1,0.17,1,0,14.5,0,3.49,416,Mid-size
33,Masters,Tier 3,6.43,0,1,2,1,0.88,1,1,8.5,0,8.62,261,Startup
34,Bachelors,Tier 2,6.37,4,3,4,2,1.17,2,0,19.0,1,9.33,412,MNC
34,Bachelors,Tier 3,7.76,1,2,2,0,5.13,0,0,8.0,1,5.81,431,Startup
29,Masters,Tier 3,5.99,2,2,4,2,0.18,2,0,17.0,0,7.67,484,MNC
30,Masters,Tier 2,8.03,1,5,5,1,2.22,0,0,21.5,1,6.38,714,Startup
22,Bachelors,Tier 3,7.36,2,4,2,2,0.63,0,1,15.0,1,8.18,431,Startup
23,Bachelors,Tier 1,6.84,1,3,1,1,0.6,0,0,9.5,1,8.19,428,Mid-size
26,Masters,Tier 2,7.81,0,3,3,0,0.4,0,1,12.0,0,9.27,537,Startup
29,Bachelors,Tier 2,6.95,1,1,2,0,0.22,0,0,6.0,0,9.63,589,MNC
31,Masters,Tier 3,7.23,3,6,1,1,0.25,0,0,15.5,1,7.54,213,MNC
30,Masters,Tier 1,7.54,2,6,4,1,1.09,1,1,22.5,1,9.2,506,MNC
24,Bachelors,Tier 1,7.41,2,2,2,0,1.12,0,0,8.0,0,3.72,381,MNC
33,Bachelors,Tier 3,6.03,0,3,2,0,1.53,0,0,10.0,1,3.06,487,MNC
26,Masters,Tier 3,7.93,2,5,1,0,0.14,0,0,12.0,1,4.96,558,Startup
34,Bachelors,Tier 2,7.34,0,5,4,1,1.9,0,0,19.5,1,7.35,504,MNC
27,Bachelors,Tier 3,7.47,1,3,1,0,4.0,1,0,9.0,1,6.19,452,MNC
28,Masters,Tier 2,8.32,2,3,3,0,0.61,1,0,13.0,1,9.59,618,Startup
30,Masters,Tier 2,8.12,3,3,1,1,1.39,1,0,10.5,1,7.68,317,Startup
22,Bachelors,Tier 1,7.38,2,0,3,1,1.62,0,0,7.5,1,9.17,440,Startup
26,Bachelors,Tier 3,7.99,1,3,1,0,0.99,1,0,9.0,0,5.07,655,Mid-size
28,Bachelors,Tier 2,6.85,0,2,2,0,4.91,1,0,9.0,1,7.63,419,Mid-size
33,Bachelors,Tier 3,6.75,0,4,4,2,2.02,0,0,19.0,1,7.74,528,MNC
34,Masters,Tier 1,6.39,1,3,2,1,1.5,0,1,11.5,1,7.26,370,Mid-size
32,Bachelors,Tier 2,6.79,1,4,1,0,0.92,1,0,11.0,0,5.05,438,MNC
34,Bachelors,Tier 1,8.44,2,4,2,0,0.28,2,0,14.0,0,9.36,417,MNC
31,Masters,Tier 2,8.17,2,3,3,2,1.77,0,1,15.0,1,3.89,304,MNC
23,Masters,Tier 1,7.31,0,8,4,1,7.24,1,0,26.5,0,3.92,418,Startup
32,Bachelors,Tier 3,9.01,2,4,3,1,0.48,0,1,15.5,1,5.49,295,MNC
27,Bachelors,Tier 2,8.63,2,3,2,1,0.65,2,1,13.5,0,9.23,266,MNC
26,Masters,Tier 1,7.43,0,0,1,2,2.88,0,0,5.0,1,6.37,515,Mid-size
24,Bachelors,Tier 2,9.15,1,1,2,1,1.05,0,0,7.5,1,4.25,487,MNC
24,Bachelors,Tier 1,7.07,5,3,2,1,0.71,1,1,12.5,1,8.57,471,Startup
23,Masters,Tier 3,7.64,1,1,2,2,0.82,1,1,10.0,0,4.45,550,Mid-size
24,Masters,Tier 2,6.93,2,0,3,1,0.34,0,0,7.5,1,6.57,205,MNC
23,Bachelors,Tier 3,6.66,4,5,3,1,0.81,1,0,18.5,1,3.44,584,MNC
26,Masters,Tier 1,7.91,1,6,1,2,0.14,1,1,18.0,1,9.79,444,MNC
29,Bachelors,Tier 2,7.65,2,1,4,2,1.93,0,0,13.0,0,8.56,324,MNC
23,Masters,Tier 2,7.72,1,4,5,1,0.02,1,0,20.5,1,6.61,568,MNC
31,Bachelors,Tier 1,5.97,2,3,1,0,2.16,0,0,8.0,1,3.91,277,MNC
34,Bachelors,Tier 2,8.09,4,2,1,0,0.4,0,0,6.0,1,4.73,535,MNC
31,Masters,Tier 3,8.6,2,1,1,0,4.3,0,0,4.0,1,6.2,423,Startup
34,Bachelors,Tier 3,7.19,0,1,5,0,0.08,0,0,12.0,1,7.53,268,Startup
24,Bachelors,Tier 2,8.46,2,0,4,1,2.38,1,0,10.5,1,8.5,339,MNC
30,Bachelors,Tier 2,7.92,2,3,2,0,1.22,0,0,10.0,1,3.13,264,MNC
28,Masters,Tier 2,7.31,0,0,1,0,1.46,0,1,2.0,1,4.04,506,Startup
22,Bachelors,Tier 2,7.45,0,3,1,2,0.3,0,0,11.0,0,4.84,457,Mid-size
23,Bachelors,Tier 2,8.11,3,2,4,0,0.25,0,0,12.0,1,5.27,417,MNC
34,Bachelors,Tier 1,9.01,2,3,2,2,0.17,0,0,13.0,1,8.07,469,Mid-size
25,Masters,Tier 1,8.52,3,5,3,1,3.83,0,0,17.5,1,9.61,524,MNC
33,Bachelors,Tier 3,7.52,2,2,3,1,0.15,0,0,11.5,1,3.7,662,Startup
29,Masters,Tier 3,6.99,4,5,4,0,1.48,0,0,18.0,1,7.02,429,Startup
28,PhD,Tier 2,6.81,2,4,5,0,4.64,1,1,19.0,1,4.08,624,Startup
28,Bachelors,Tier 2,7.75,5,2,5,1,1.54,0,0,15.5,1,9.56,410,MNC
31,Bachelors,Tier 3,8.46,2,4,3,0,1.87,0,0,14.0,1,5.36,581,Mid-size
21,Bachelors,Tier 3,8.68,3,2,5,0,1.05,0,0,14.0,1,4.87,385,Startup
32,Bachelors,Tier 3,7.15,2,4,4,0,2.87,2,0,18.0,0,4.38,639,Startup
27,Masters,Tier 1,6.88,2,8,5,1,0.64,1,0,28.5,1,6.76,588,MNC
25,Bachelors,Tier 3,7.79,2,6,5,1,3.68,1,0,24.5,0,4.03,343,MNC
33,Bachelors,Tier 1,7.86,1,3,1,0,1.0,0,0,8.0,0,9.67,313,Mid-size
29,Masters,Tier 2,7.03,0,1,5,1,0.65,1,0,14.5,1,8.38,449,Mid-size
33,Masters,Tier 2,7.6,2,2,3,0,0.38,1,0,11.0,1,9.15,571,Mid-size
28,Bachelors,Tier 3,9.11,4,1,4,0,0.52,0,0,10.0,1,6.25,271,Mid-size
30,Bachelors,Tier 1,7.56,0,1,2,2,5.6,0,0,9.0,0,5.26,326,MNC
30,Bachelors,Tier 1,7.53,0,7,5,3,0.47,0,0,28.5,1,3.27,600,Startup
25,Bachelors,Tier 2,7.48,6,5,3,2,0.33,4,0,23.0,1,6.18,470,MNC
27,Masters,Tier 2,7.25,2,3,2,1,0.04,0,0,11.5,1,5.35,363,Startup
24,Bachelors,Tier 2,8.59,3,3,3,2,2.17,1,1,16.0,0,3.74,404,Startup
23,Bachelors,Tier 2,8.37,3,3,2,0,1.63,0,0,10.0,1,5.44,467,Mid-size
30,Masters,Tier 2,7.65,1,7,2,0,1.14,1,0,19.0,1,9.49,481,MNC
31,Bachelors,Tier 2,6.86,0,3,3,2,0.49,0,0,15.0,1,3.99,382,MNC
23,PhD,Tier 2,7.0,1,3,1,1,2.74,1,0,10.5,0,6.31,219,Mid-size
21,Bachelors,Tier 2,7.13,1,1,1,1,0.44,1,1,6.5,0,6.23,280,MNC
24,Bachelors,Tier 2,8.76,2,0,2,2,0.48,0,0,7.0,0,5.37,408,MNC
22,Masters,Tier 3,6.78,3,5,4,0,4.57,2,0,20.0,0,4.56,410,Startup
26,Bachelors,Tier 1,7.59,0,1,1,0,0.09,1,0,5.0,0,5.87,365,MNC
23,Bachelors,Tier 2,7.99,1,2,4,0,0.01,0,0,12.0,0,7.72,361,MNC
34,PhD,Tier 1,7.81,0,0,5,3,0.1,1,0,15.5,0,7.29,464,Startup
31,Masters,Tier 1,7.96,1,4,1,1,0.98,2,0,13.5,0,8.24,445,MNC
28,Masters,Tier 2,6.53,0,3,4,0,1.64,0,0,14.0,1,7.18,456,Mid-size
29,Masters,Tier 2,7.89,1,2,5,0,1.31,1,0,15.0,1,8.94,354,MNC
26,Bachelors,Tier 1,7.62,1,2,2,1,0.19,1,0,10.5,1,9.27,431,MNC
24,Bachelors,Tier 3,8.32,3,3,2,0,1.87,3,0,13.0,1,6.38,382,MNC
32,Masters,Tier 2,8.09,0,4,5,0,0.5,0,0,18.0,1,5.0,546,MNC
32,Masters,Tier 2,7.94,3,2,3,0,1.44,1,0,11.0,1,5.24,444,Startup
21,Bachelors,Tier 3,6.87,5,1,3,1,1.48,0,0,9.5,1,9.66,511,Startup
30,Bachelors,Tier 2,7.54,2,3,2,1,0.94,1,0,12.5,1,4.14,411,Startup
31,Masters,Tier 2,7.47,0,5,3,1,2.25,0,0,17.5,1,8.46,682,MNC
34,Bachelors,Tier 3,8.31,0,3,3,0,2.86,1,0,13.0,1,9.69,403,Mid-size
32,Bachelors,Tier 3,9.39,4,1,5,1,0.82,1,0,14.5,1,4.02,310,Startup
28,Bachelors,Tier 1,8.42,2,4,1,4,0.93,0,1,16.0,1,9.15,622,Startup
32,Masters,Tier 1,8.34,2,1,3,1,0.57,1,1,10.5,1,5.8,421,MNC
28,Masters,Tier 1,7.66,1,3,5,0,1.68,0,0,16.0,1,5.56,427,MNC
22,Bachelors,Tier 1,7.07,0,6,1,0,1.63,0,1,14.0,0,8.03,605,Mid-size
33,Bachelors,Tier 1,7.15,2,1,1,0,0.76,0,0,4.0,1,6.61,328,MNC
33,Masters,Tier 3,7.31,1,1,1,2,1.9,1,1,8.0,1,4.78,588,Mid-size
21,Bachelors,Tier 2,7.75,4,1,4,0,3.03,0,0,10.0,1,4.55,293,MNC
28,Bachelors,Tier 2,6.68,2,4,2,2,0.76,1,0,16.0,1,3.33,352,Startup
30,Masters,Tier 3,7.15,2,2,4,1,1.94,0,0,13.5,0,7.86,294,MNC
24,Bachelors,Tier 2,6.74,0,0,4,0,1.38,2,1,10.0,1,4.34,560,MNC
34,Bachelors,Tier 2,6.18,3,3,3,0,1.33,0,0,12.0,0,9.96,526,Startup
33,Masters,Tier 1,8.26,2,4,2,0,0.54,0,1,12.0,1,3.03,367,Startup
30,Bachelors,Tier 2,6.55,1,4,2,1,1.37,0,0,13.5,1,9.67,424,Startup
27,Bachelors,Tier 3,6.82,3,6,2,1,1.41,0,0,17.5,1,7.65,315,MNC
24,Bachelors,Tier 2,8.13,1,3,5,0,2.53,0,0,16.0,1,4.13,366,MNC
26,Masters,Tier 1,5.54,2,4,5,3,0.56,1,0,23.5,1,5.13,442,Startup
34,Bachelors,Tier 1,7.65,4,2,4,0,3.24,1,0,13.0,1,9.23,469,MNC
23,Bachelors,Tier 3,7.97,1,1,5,0,1.15,0,0,12.0,1,5.95,611,Startup
23,Masters,Tier 1,6.6,0,4,4,0,0.68,0,1,16.0,0,7.3,326,Startup
32,Masters,Tier 1,6.76,0,3,4,1,0.0,1,0,16.5,0,8.57,327,MNC
32,Bachelors,Tier 2,8.39,2,2,4,1,3.63,1,0,14.5,1,6.2,390,Mid-size
33,Bachelors,Tier 3,5.8,0,2,2,0,0.74,0,0,8.0,1,4.56,521,Startup
22,Bachelors,Tier 1,6.92,2,4,5,1,0.22,0,0,19.5,0,8.42,358,MNC
25,Bachelors,Tier 2,7.36,1,4,2,2,1.11,0,0,15.0,1,8.05,585,MNC
34,Bachelors,Tier 2,6.36,0,2,2,1,2.41,0,0,9.5,0,8.03,283,Startup
29,Bachelors,Tier 2,7.48,3,3,2,0,1.46,0,0,10.0,1,5.44,289,Startup
24,Masters,Tier 3,6.45,4,3,3,1,0.16,1,0,14.5,0,8.36,426,Startup
25,Masters,Tier 3,7.98,2,2,5,1,0.44,0,0,15.5,1,7.88,544,MNC
26,Bachelors,Tier 3,7.52,3,3,5,5,0.68,1,0,24.5,1,8.54,208,MNC
24,Masters,Tier 3,5.5,1,6,3,3,0.7,0,1,22.5,0,8.2,419,Startup
27,Masters,Tier 1,6.68,4,6,3,0,0.97,0,0,18.0,1,4.59,377,MNC
28,Bachelors,Tier 2,7.39,3,5,5,4,0.62,0,0,26.0,1,8.08,592,MNC
30,Bachelors,Tier 1,7.75,0,6,4,1,1.99,0,0,21.5,0,5.84,430,Startup
26,Bachelors,Tier 2,7.09,0,4,2,1,0.92,0,0,13.5,0,4.46,497,MNC
23,Bachelors,Tier 2,7.85,1,4,2,1,5.27,0,0,13.5,1,4.63,534,Startup
24,Bachelors,Tier 1,7.96,0,1,1,1,1.52,0,0,5.5,0,5.38,373,MNC
32,PhD,Tier 1,6.88,0,3,5,3,0.25,0,0,20.5,0,6.35,526,Startup
22,Masters,Tier 2,7.89,1,1,1,0,1.02,0,0,4.0,1,9.54,443,MNC
27,Masters,Tier 2,8.13,3,2,2,1,1.15,1,0,10.5,0,5.04,404,MNC
29,Masters,Tier 1,7.0,2,3,4,1,2.72,0,2,15.5,1,9.35,637,Mid-size
34,Bachelors,Tier 3,6.5,1,1,3,0,0.01,0,1,8.0,0,5.52,554,Startup
29,Bachelors,Tier 1,6.35,3,6,1,1,1.06,0,0,15.5,1,9.64,309,Startup
23,Bachelors,Tier 2,7.68,1,0,4,1,0.04,0,0,9.5,0,5.78,454,MNC
33,Bachelors,Tier 3,7.12,2,3,5,0,5.74,0,0,16.0,1,7.2,400,Mid-size
30,Bachelors,Tier 1,7.5,2,2,5,1,1.21,0,0,15.5,0,6.31,410,Startup
24,Bachelors,Tier 1,7.1,2,2,4,0,1.24,0,0,12.0,1,9.93,687,Startup
26,Bachelors,Tier 3,7.6,4,2,1,1,5.51,1,0,8.5,0,3.73,399,Startup
28,Bachelors,Tier 2,6.91,0,3,2,0,2.73,1,2,11.0,0,6.34,648,Startup
27,Bachelors,Tier 3,6.16,0,3,2,1,1.03,0,0,11.5,0,5.1,385,Startup
23,Bachelors,Tier 2,7.28,2,4,2,0,1.22,1,0,13.0,1,3.04,470,Mid-size
25,Masters,Tier 3,7.29,1,4,5,0,1.15,0,0,18.0,0,4.03,403,MNC
21,Bachelors,Tier 2,5.92,1,0,5,0,0.64,0,0,10.0,0,7.83,477,Startup
22,Bachelors,Tier 2,6.44,4,4,4,2,4.59,0,0,19.0,0,6.42,256,Mid-size
27,Masters,Tier 2,6.09,3,8,3,1,0.77,1,0,24.5,1,9.17,708,Mid-size
21,Bachelors,Tier 1,9.21,1,3,3,1,0.88,0,0,13.5,1,6.23,257,Startup
28,Masters,Tier 3,9.15,2,3,4,1,0.13,1,1,16.5,0,4.68,403,Startup
34,PhD,Tier 1,8.5,3,4,1,0,4.49,1,0,11.0,1,3.27,511,MNC
26,Bachelors,Tier 1,8.91,0,3,4,0,0.97,1,0,15.0,0,7.4,468,Startup
31,Masters,Tier 3,6.92,0,1,5,2,1.08,0,1,15.0,1,9.37,485,Startup
34,Bachelors,Tier 2,6.52,1,2,5,0,3.22,1,0,15.0,1,6.4,329,Startup
25,Bachelors,Tier 3,8.75,0,0,1,2,1.83,1,0,6.0,0,5.45,392,Mid-size
31,Bachelors,Tier 2,8.34,1,3,4,0,1.38,0,0,14.0,1,3.89,507,Mid-size
29,Bachelors,Tier 1,9.07,1,4,3,1,0.28,1,0,16.5,1,3.83,362,Startup
34,Bachelors,Tier 3,6.93,1,3,5,1,1.47,0,1,17.5,0,3.55,522,MNC
25,Masters,Tier 2,7.34,1,1,5,1,1.0,0,0,13.5,1,8.9,656,Mid-size
34,Masters,Tier 2,7.78,3,2,3,1,1.2,0,0,11.5,0,4.27,392,MNC
24,Bachelors,Tier 2,7.29,4,5,1,1,0.32,0,1,13.5,1,9.79,599,Startup
24,Bachelors,Tier 3,7.95,3,7,2,1,0.94,1,0,20.5,1,6.24,477,MNC
31,Masters,Tier 3,7.98,0,3,3,0,0.44,0,0,12.0,1,9.11,520,MNC
21,Bachelors,Tier 3,9.08,3,2,3,0,4.2,0,1,10.0,0,5.15,349,MNC
31,Bachelors,Tier 3,7.7,2,4,4,1,3.96,1,0,18.5,0,4.68,668,Startup
32,Bachelors,Tier 3,6.32,2,2,2,0,4.69,0,1,8.0,1,6.04,349,MNC
33,Masters,Tier 1,7.12,0,3,1,1,0.15,1,0,10.5,1,6.28,530,Mid-size
31,Masters,Tier 1,7.02,1,6,3,0,3.74,1,0,19.0,0,5.62,440,MNC
30,Bachelors,Tier 2,7.64,0,3,1,0,1.16,2,0,10.0,1,8.19,603,Startup
31,Bachelors,Tier 2,7.06,1,1,5,0,2.6,1,0,13.0,1,6.74,627,MNC
28,Masters,Tier 1,6.68,2,5,4,0,2.66,0,0,18.0,1,8.16,633,MNC
31,Masters,Tier 2,7.46,1,0,5,0,3.42,0,0,10.0,1,7.53,616,Startup
29,Bachelors,Tier 1,7.93,0,3,1,1,0.16,1,0,10.5,1,3.04,602,Startup
31,Masters,Tier 3,7.26,0,2,4,0,3.04,1,0,13.0,1,5.67,663,Startup
31,Bachelors,Tier 1,6.61,0,2,5,0,0.11,0,0,14.0,1,9.95,394,Startup
26,Bachelors,Tier 1,7.98,0,4,2,0,2.8,0,0,12.0,1,3.02,577,Mid-size
23,Bachelors,Tier 1,6.08,1,4,2,0,1.64,0,0,12.0,1,7.62,242,MNC
27,Masters,Tier 1,7.92,1,2,5,2,3.68,0,1,17.0,1,4.7,432,Startup
34,Bachelors,Tier 1,7.28,0,7,2,1,1.32,1,0,20.5,0,3.65,221,Mid-size
31,Bachelors,Tier 3,7.99,1,2,1,0,0.04,1,0,7.0,1,3.57,253,Startup
24,Bachelors,Tier 1,8.44,1,3,1,0,0.13,1,0,9.0,1,8.88,286,Startup
