age,education_level,university_tier,cgpa,internships,projects,programming_languages,certifications,experience_years,hackathons,research_papers,skills_score,hired,soft_skills_score,resume_length_words,company_type
22,Bachelors,Tier 2,7.86,1,3,4,2,0.94,0,0,17.0,1,9.18,349,MNC
21,Masters,Tier 2,7.29,2,2,3,2,1.8,0,0,13.0,1,8.9,536,Mid-size
30,Bachelors,Tier 1,6.47,2,8,5,0,1.89,2,1,28.0,1,9.33,340,Mid-size
27,Masters,Tier 2,7.6,1,9,2,1,0.59,0,1,23.5,1,4.66,471,MNC
33,Bachelors,Tier 1,8.93,1,4,3,1,0.83,1,0,16.5,1,7.39,290,MNC
25,Bachelors,Tier 3,6.84,0,2,4,0,2.4,0,1,12.0,0,4.23,733,Startup
24,Masters,Tier 1,6.85,2,3,1,0,8.71,2,0,10.0,1,9.77,485,Startup
21,Masters,Tier 1,7.42,3,2,1,1,2.34,1,0,8.5,1,6.53,380,Startup
29,Masters,Tier 2,6.82,0,5,2,1,0.5,0,0,15.5,1,3.22,510,Startup
33,Bachelors,Tier 3,8.09,0,4,1,1,5.85,0,0,11.5,1,6.39,218,MNC
32,Bachelors,Tier 2,8.3,2,6,2,0,0.98,0,2,16.0,1,5.74,315,MNC
34,Bachelors,Tier 2,6.63,1,3,5,0,1.74,0,0,16.0,1,7.23,594,Startup
29,Bachelors,Tier 2,7.7,1,8,4,0,2.4,0,0,24.0,0,7.42,528,MNC
25,Bachelors,Tier 2,8.45,1,2,5,2,3.06,1,0,18.0,1,7.76,364,Mid-size
21,Masters,Tier 3,7.93,1,6,3,1,2.74,0,0,19.5,0,6.24,317,MNC
30,Masters,Tier 3,8.35,1,3,2,1,0.03,0,0,11.5,1,3.74,437,MNC
25,Bachelors,Tier 3,6.61,3,3,3,1,1.17,0,0,13.5,0,8.47,229,MNC
24,Masters,Tier 2,8.49,1,6,5,1,2.72,1,0,24.5,1,6.68,420,MNC
25,Bachelors,Tier 2,7.65,1,6,3,3,2.15,2,0,24.5,1,6.15,543,Mid-size
34,Bachelors,Tier 1,7.52,2,2,2,2,0.24,1,0,12.0,1,4.82,674,MNC
27,Bachelors,Tier 2,7.43,3,4,1,1,0.06,0,0,11.5,1,5.72,315,Startup
25,Bachelors,Tier 2,8.46,1,6,2,2,0.71,0,0,19.0,1,7.59,614,Mid-size
24,Masters,Tier 2,7.68,4,5,5,1,1.13,0,1,21.5,1,4.99,562,MNC
34,Masters,Tier 2,6.93,0,4,2,1,1.22,2,1,15.5,0,9.12,247,MNC
24,Bachelors,Tier 3,5.49,2,2,4,2,0.03,1,0,16.0,1,6.94,372,Mid-size
29,Bachelors,Tier 2,6.97,2,2,2,2,4.77,0,0,11.0,0,8.83,307,Startup
31,Masters,Tier 2,8.2,4,6,5,0,0.76,1,0,23.0,0,3.46,437,Startup
25,Bachelors,Tier 2,7.82,3,3,2,0,3.96,0,0,10.0,0,6.06,547,MNC
29,Masters,Tier 3,5.88,4,0,2,0,4.69,0,0,4.0,0,3.82,598,Mid-size
29,Bachelors,Tier 1,7.04,2,4,3,1,0.62,2,1,17.5,1,5.7,591,Startup
23,Bachelors,Tier 2,5.74,2,5,1,1,7.76,0,0,13.5,1,7.69,427,Startup
23,Bachelors,Tier 1,6.75,0,5,5,0,1.62,0,0,20.0,0,9.14,476,Startup
28,PhD,Tier 2,6.8,3,2,1,0,0.13,0,0,6.0,0,5.73,397,Startup
28,Masters,Tier 3,9.06,2,2,3,1,0.71,1,1,12.5,1,9.82,252,Mid-size
28,Bachelors,Tier 2,6.56,2,2,4,0,0.06,1,1,13.0,1,7.02,461,Mid-size
22,Masters,Tier 2,7.21,1,3,5,3,1.59,0,0,20.5,1,7.59,482,Startup
33,Bachelors,Tier 2,7.93,0,5,4,2,0.42,2,0,23.0,0,7.62,448,Startup
29,Bachelors,Tier 3,6.25,0,3,3,1,0.52,0,0,13.5,1,8.23,326,Startup
21,Bachelors,Tier 3,8.62,4,3,3,0,1.58,0,0,12.0,1,8.62,312,Mid-size
30,Bachelors,Tier 3,8.6,0,1,3,0,2.63,0,0,8.0,0,8.69,582,MNC
33,Bachelors,Tier 2,8.3,0,3,1,2,0.14,0,0,11.0,1,8.95,442,Startup
30,Masters,Tier 2,8.22,0,4,1,1,0.24,1,0,12.5,0,3.87,579,Startup
30,Bachelors,Tier 2,7.57,3,5,1,2,5.63,0,0,15.0,1,5.13,660,Mid-size
31,Bachelors,Tier 2,7.61,1,4,3,1,0.48,0,1,15.5,1,8.39,467,Mid-size
33,Masters,Tier 1,7.29,0,1,5,2,1.17,0,0,15.0,1,3.45,563,Startup
25,Bachelors,Tier 3,8.52,0,0,2,0,0.35,1,0,5.0,0,7.01,620,Startup
24,Bachelors,Tier 2,8.63,0,2,3,1,0.72,0,0,11.5,1,4.68,778,Mid-size
25,Bachelors,Tier 2,7.21,1,1,5,2,2.0,0,0,15.0,1,5.71,357,MNC
31,Bachelors,Tier 2,7.15,1,2,1,0,2.09,0,1,6.0,1,9.91,461,MNC
25,Bachelors,Tier 3,7.31,0,1,4,0,0.65,1,0,11.0,0,6.03,425,Mid-size
21,Bachelors,Tier 3,6.98,4,6,1,1,0.93,0,0,15.5,0,7.41,496,MNC
22,Masters,Tier 3,7.71,1,2,5,3,0.53,0,0,18.5,0,3.04,459,MNC
29,Bachelors,Tier 3,9.02,4,3,5,2,0.05,0,0,19.0,1,8.64,657,MNC
27,Masters,Tier 2,7.51,1,1,1,1,0.19,1,0,6.5,1,4.35,483,MNC
27,Bachelors,Tier 2,7.28,3,5,4,1,1.37,0,1,19.5,1,6.05,178,Startup
30,PhD,Tier 1,8.29,1,4,1,1,1.24,0,0,11.5,1,3.31,285,Startup
24,Bachelors,Tier 1,7.04,1,2,4,3,0.66,0,0,16.5,0,9.67,528,Startup
32,PhD,Tier 1,6.52,2,1,1,1,1.22,0,0,5.5,1,3.48,426,Startup
22,Bachelors,Tier 1,7.73,3,1,4,0,0.24,1,0,11.0,1,8.49,634,Startup
21,Masters,Tier 1,8.01,5,1,2,3,0.05,0,0,10.5,1,7.87,374,Startup
23,Bachelors,Tier 2,7.2,0,5,2,0,1.4,1,0,15.0,1,6.36,610,Startup
32,Masters,Tier 3,7.01,0,0,4,0,0.68,1,0,9.0,1,7.2,260,Startup
26,Bachelors,Tier 2,7.85,0,3,5,3,0.52,1,0,21.5,0,4.44,349,Mid-size
30,Masters,Tier 2,6.22,1,3,2,0,2.63,0,0,10.0,1,3.76,500,MNC
24,Bachelors,Tier 2,9.57,1,4,3,1,1.41,0,0,15.5,1,8.32,557,Startup
29,Bachelors,Tier 2,7.77,3,1,2,0,0.09,0,0,6.0,1,5.12,770,MNC
33,Bachelors,Tier 1,8.68,0,5,1,3,11.67,2,0,18.5,1,7.69,491,Startup
27,Masters,Tier 1,8.34,0,0,1,1,3.78,1,0,4.5,1,6.67,509,MNC
29,Bachelors,Tier 3,7.29,0,3,5,0,0.46,1,0,17.0,1,9.57,446,MNC
33,Bachelors,Tier 2,6.81,1,2,3,2,0.66,0,0,13.0,1,9.55,666,Startup
23,Bachelors,Tier 3,7.74,1,4,4,0,3.09,0,0,16.0,1,7.97,353,Startup
34,Bachelors,Tier 2,6.16,1,4,2,1,0.13,1,0,14.5,1,4.54,443,Startup
32,Masters,Tier 2,8.1,0,0,3,2,2.33,0,0,9.0,1,3.19,448,Startup
30,Masters,Tier 2,7.51,2,2,1,1,3.24,1,0,8.5,1,5.06,457,MNC
33,Bachelors,Tier 2,8.63,2,2,1,2,3.11,0,0,9.0,1,3.49,501,MNC
23,Bachelors,Tier 2,7.36,0,5,5,0,2.41,1,0,21.0,1,5.93,437,Startup
33,Bachelors,Tier 2,6.99,3,2,4,2,0.74,0,0,15.0,1,5.2,464,Mid-size
23,PhD,Tier 1,7.04,2,1,2,0,4.4,1,0,7.0,0,4.9,398,Startup
34,Bachelors,Tier 1,8.89,2,5,5,3,2.43,0,0,24.5,1,9.04,224,Startup
32,Masters,Tier 2,7.21,0,0,4,0,0.03,0,0,8.0,0,3.77,131,MNC
25,Masters,Tier 2,6.7,3,3,2,2,2.08,0,0,13.0,0,3.69,330,Startup
24,Bachelors,Tier 2,8.07,0,2,2,1,1.82,1,0,10.5,1,9.98,390,MNC
30,Bachelors,Tier 2,8.13,1,3,2,2,0.94,0,0,13.0,1,6.25,722,Mid-size
26,Masters,Tier 2,7.97,3,2,3,1,2.5,0,0,11.5,1,6.31,522,MNC
34,Masters,Tier 2,8.32,1,2,4,1,2.0,0,0,13.5,0,8.08,369,Mid-size
34,Masters,Tier 2,8.25,1,6,2,0,0.57,2,0,18.0,1,6.79,294,MNC
33,Masters,Tier 1,7.77,1,1,3,2,0.78,2,0,13.0,0,3.38,483,MNC
29,Bachelors,Tier 2,6.87,4,5,3,3,1.22,0,0,20.5,1,5.21,520,MNC
32,Bachelors,Tier 2,9.29,0,1,1,1,2.24,1,1,6.5,0,8.16,411,Startup
29,Bachelors,Tier 1,8.39,3,3,2,1,1.62,0,0,11.5,1,3.19,586,Startup
28,Masters,Tier 3,5.62,0,2,3,0,6.9,0,0,10.0,1,3.37,575,Startup
28,Bachelors,Tier 1,7.34,2,0,2,0,0.2,0,0,4.0,0,8.55,387,Mid-size
27,Bachelors,Tier 1,6.99,0,5,1,1,4.98,0,0,13.5,1,8.46,586,MNC
23,Bachelors,Tier 3,7.02,0,1,1,2,0.56,1,0,8.0,0,5.68,227,MNC
33,Bachelors,Tier 2,7.9,0,4,4,2,0.4,1,0,20.0,1,6.4,644,Startup
21,Masters,Tier 2,7.65,1,1,5,0,0.12,0,0,12.0,1,3.69,325,Mid-size
24,Bachelors,Tier 2,6.76,2,2,5,3,4.94,1,0,19.5,1,3.55,393,Startup
32,Bachelors,Tier 3,8.72,2,1,5,0,3.26,4,0,16.0,1,5.35,412,Startup
32,Masters,Tier 3,8.1,0,3,2,1,3.33,0,0,11.5,1,4.96,286,MNC
30,Bachelors,Tier 3,6.87,2,4,5,2,0.84,0,0,21.0,1,8.02,387,MNC
23,Bachelors,Tier 2,8.18,4,4,4,1,0.04,0,1,17.5,0,6.48,562,MNC
32,Bachelors,Tier 2,7.76,5,3,5,2,0.7,0,0,19.0,0,3.61,562,MNC
22,Bachelors,Tier 3,6.57,1,4,5,1,0.56,0,0,19.5,1,6.22,674,Startup
21,PhD,Tier 2,7.85,2,4,5,1,0.22,0,0,19.5,0,7.32,623,Startup
32,Bachelors,Tier 2,8.37,0,1,4,0,0.57,0,0,10.0,0,7.53,520,MNC
25,Masters,Tier 1,8.46,0,2,3,2,0.55,1,0,14.0,1,4.42,444,MNC
27,Bachelors,Tier 2,6.35,0,2,2,0,0.03,1,0,9.0,0,9.36,570,Startup
25,Masters,Tier 2,8.02,1,2,3,0,6.15,0,0,10.0,1,7.21,447,MNC
30,Bachelors,Tier 1,7.97,2,3,4,1,0.29,0,0,15.5,1,8.39,403,MNC
33,Bachelors,Tier 2,6.96,3,4,2,0,0.13,0,0,12.0,0,3.88,527,Mid-size
29,PhD,Tier 2,7.0,2,2,5,0,3.91,1,0,15.0,1,3.47,513,Mid-size
34,Bachelors,Tier 2,6.31,0,2,3,2,2.03,2,0,15.0,1,7.8,438,MNC
22,Bachelors,Tier 3,8.15,0,2,4,1,1.2,0,0,13.5,1,5.93,264,Startup
23,Bachelors,Tier 3,6.67,3,3,3,1,1.03,1,0,14.5,0,6.54,305,MNC
24,Bachelors,Tier 1,8.91,3,4,4,1,0.06,1,2,18.5,1,9.18,548,MNC
21,Bachelors,Tier 1,6.98,0,3,1,0,3.18,0,1,8.0,1,6.31,491,Mid-size
32,Bachelors,Tier 1,5.72,5,0,1,1,6.54,0,0,3.5,0,3.54,601,MNC
25,Masters,Tier 2,5.46,0,7,3,2,2.8,0,1,23.0,1,3.44,204,MNC
33,Bachelors,Tier 2,8.5,1,4,2,3,1.23,0,0,16.5,1,6.95,552,MNC
25,Masters,Tier 2,7.64,3,4,5,1,0.55,2,0,21.5,0,7.92,215,Startup
21,Bachelors,Tier 1,6.84,0,3,5,1,1.43,1,0,18.5,1,3.82,399,MNC
28,Bachelors,Tier 3,8.36,1,2,4,0,0.35,1,0,13.0,1,3.2,387,Mid-size
22,Bachelors,Tier 3,7.34,4,2,1,0,0.24,0,0,6.0,1,6.27,359,Mid-size
30,Bachelors,Tier 1,7.3,1,7,4,0,4.54,0,1,22.0,1,3.55,512,Mid-size
26,Masters,Tier 3,6.73,1,6,4,1,0.98,0,0,21.5,1,3.44,524,Mid-size
21,Bachelors,Tier 3,6.8,2,3,1,1,1.19,1,0,10.5,1,5.23,501,Mid-size
32,Bachelors,Tier 3,7.13,2,1,2,3,0.68,0,0,10.5,0,8.27,318,Mid-size
25,Bachelors,Tier 2,6.11,0,8,1,0,0.92,0,0,18.0,1,6.28,590,Mid-size
22,Bachelors,Tier 1,9.13,1,3,3,0,1.14,1,0,13.0,0,8.48,524,Startup
25,Masters,Tier 2,7.73,1,6,5,1,0.24,0,0,23.5,0,6.31,505,MNC
22,Masters,Tier 3,6.43,1,3,4,1,0.05,0,1,15.5,0,7.54,156,Startup
23,Bachelors,Tier 2,7.7,3,3,3,2,1.89,1,1,16.0,0,8.82,728,MNC
23,Bachelors,Tier 2,7.05,1,0,1,0,1.92,1,0,3.0,1,5.04,363,Startup
33,Bachelors,Tier 2,7.56,2,5,4,1,1.25,0,0,19.5,1,9.82,514,MNC
31,Bachelors,Tier 3,6.03,1,2,4,1,6.01,1,0,14.5,0,3.87,347,Startup
23,Bachelors,Tier 1,8.31,2,7,5,1,0.11,2,0,27.5,1,8.41,356,Startup
27,Bachelors,Tier 2,7.27,0,5,5,1,1.13,2,1,23.5,0,5.56,594,Startup
32,Bachelors,Tier 1,7.35,2,1,1,3,0.6,1,0,9.5,1,4.67,394,Mid-size
25,Bachelors,Tier 2,8.42,2,2,2,1,0.12,0,0,9.5,0,9.5,462,Startup
27,Masters,Tier 2,6.28,2,3,2,1,1.22,0,0,11.5,1,9.0,393,Startup
32,Masters,Tier 2,7.62,2,2,5,1,3.65,0,0,15.5,1,4.71,548,MNC
21,Bachelors,Tier 3,9.77,2,2,3,0,0.91,0,0,10.0,0,3.21,313,Startup
22,Masters,Tier 1,6.93,3,5,4,0,3.09,1,1,19.0,1,5.15,377,Startup
28,Masters,Tier 1,7.4,3,2,1,2,1.48,3,0,12.0,1,7.88,579,Startup
26,Masters,Tier 2,7.36,3,3,5,2,0.54,1,0,20.0,1,6.78,366,MNC
21,Bachelors,Tier 1,7.33,3,1,1,2,0.1,0,0,7.0,1,9.52,527,MNC
33,Masters,Tier 3,8.11,1,1,1,0,3.43,1,0,5.0,1,4.97,597,MNC
28,Bachelors,Tier 2,6.97,2,1,2,0,2.76,5,1,11.0,1,4.5,435,Startup
34,Masters,Tier 1,6.12,1,4,2,1,3.48,0,0,13.5,0,7.05,521,Mid-size
29,Masters,Tier 2,7.61,3,4,2,1,1.94,0,0,13.5,1,7.36,190,MNC
22,Bachelors,Tier 1,6.45,0,2,1,0,1.26,0,0,6.0,0,6.94,507,MNC
33,Bachelors,Tier 2,9.45,0,6,4,1,0.77,0,1,21.5,1,9.35,458,Startup
30,Masters,Tier 3,6.98,2,0,5,2,0.43,1,1,14.0,1,7.91,594,Mid-size
26,Bachelors,Tier 3,9.53,3,0,2,0,9.0,0,0,4.0,1,6.16,423,Mid-size
33,Bachelors,Tier 1,8.56,2,2,3,1,2.66,2,1,13.5,1,4.71,370,Startup
32,Bachelors,Tier 1,8.06,1,4,2,0,1.81,1,1,13.0,0,7.16,270,Startup
26,Bachelors,Tier 1,7.05,0,1,4,1,0.78,0,0,11.5,1,8.62,659,Mid-size
31,Bachelors,Tier 3,7.34,1,4,1,0,2.71,0,0,10.0,1,8.6,255,Startup
30,Masters,Tier 3,7.02,4,5,4,1,0.41,0,1,19.5,1,6.38,290,Mid-size
33,Bachelors,Tier 2,7.06,1,4,2,3,3.37,1,0,17.5,1,9.51,341,MNC
21,PhD,Tier 3,8.55,1,3,4,0,1.84,1,0,15.0,1,3.72,506,Startup
34,Bachelors,Tier 2,7.65,1,3,4,0,1.2,0,0,14.0,1,6.91,767,Mid-size
21,Masters,Tier 3,7.06,2,5,1,0,0.65,1,1,13.0,1,10.0,507,MNC
32,Masters,Tier 2,8.53,0,5,4,0,2.23,0,0,18.0,0,6.9,257,Mid-size
33,Bachelors,Tier 2,7.26,3,4,5,0,0.07,2,0,20.0,1,4.69,486,Mid-size
25,Bachelors,Tier 3,8.0,2,3,5,1,0.37,0,0,17.5,1,9.48,543,MNC
34,Masters,Tier 3,7.08,3,0,5,1,1.5,0,0,11.5,1,9.59,254,Startup
34,Masters,Tier 1,6.87,2,0,4,0,0.96,0,0,8.0,0,8.26,437,Startup
26,Masters,Tier 1,6.1,2,4,2,4,1.13,0,1,18.0,1,3.14,169,MNC
27,Masters,Tier 3,7.82,1,6,1,0,1.31,0,1,14.0,1,6.44,352,Startup
33,Masters,Tier 2,7.09,1,2,2,0,0.66,0,0,8.0,1,7.13,363,Startup
31,Bachelors,Tier 3,7.72,1,1,2,2,0.59,0,1,9.0,0,6.11,297,MNC
30,Bachelors,Tier 2,6.86,0,5,4,1,0.31,1,0,20.5,1,7.35,477,MNC
31,Masters,Tier 1,7.41,2,0,2,3,1.78,1,0,9.5,1,9.43,422,MNC
27,Masters,Tier 1,7.05,0,6,2,0,0.82,0,0,16.0,1,6.27,395,Mid-size
26,Bachelors,Tier 2,8.51,0,2,2,2,3.11,1,0,12.0,1,5.43,504,Mid-size
23,Masters,Tier 2,7.85,1,2,3,0,0.94,1,0,11.0,1,4.07,567,MNC
30,Masters,Tier 1,7.46,3,4,5,1,0.44,1,1,20.5,1,9.08,646,Startup
21,Bachelors,Tier 1,6.93,2,2,2,1,0.12,0,0,9.5,0,8.11,212,Startup
26,PhD,Tier 2,9.26,1,9,3,1,1.12,0,0,25.5,0,4.35,388,Mid-size
32,Bachelors,Tier 2,6.64,5,5,2,1,1.38,0,0,15.5,1,8.75,478,MNC
23,Bachelors,Tier 2,7.13,1,0,3,1,3.45,0,0,7.5,1,6.04,306,Mid-size
26,Bachelors,Tier 2,7.39,3,3,2,2,0.55,1,0,14.0,0,9.15,397,Startup
26,Bachelors,Tier 3,7.1,0,4,2,1,2.14,1,0,14.5,1,9.35,331,MNC
27,Masters,Tier 1,6.18,2,2,4,2,0.32,1,0,16.0,0,5.99,334,Startup
25,Bachelors,Tier 1,7.3,2,6,2,4,0.22,0,0,22.0,0,9.64,516,Startup
24,Masters,Tier 3,6.45,2,4,5,4,1.05,0,0,24.0,0,9.58,520,MNC
26,Bachelors,Tier 2,7.74,0,2,5,0,1.93,1,0,15.0,0,8.66,434,Mid-size
29,Bachelors,Tier 3,7.09,0,6,3,2,0.54,0,0,21.0,1,4.61,401,MNC
23,PhD,Tier 1,6.01,1,4,2,4,1.32,2,0,20.0,0,8.4,462,Startup
32,Bachelors,Tier 3,6.9,2,7,4,2,0.33,0,0,25.0,1,7.15,541,Startup
28,Masters,Tier 3,9.02,0,3,5,4,6.05,1,0,23.0,1,6.44,429,MNC
28,Masters,Tier 1,7.03,1,2,4,0,1.98,0,0,12.0,1,6.65,477,Mid-size
22,Bachelors,Tier 2,8.01,0,1,3,3,0.66,2,0,14.5,1,5.4,361,Mid-size
34,Masters,Tier 2,7.68,1,4,5,1,3.81,1,0,20.5,1,4.29,520,MNC
34,Masters,Tier 1,7.15,2,3,2,0,1.3,1,0,11.0,1,7.0,332,Startup
30,Bachelors,Tier 1,6.82,2,3,4,1,0.71,0,0,15.5,1,3.65,566,Startup
