age,education_level,university_tier,cgpa,internships,projects,programming_languages,certifications,experience_years,hackathons,research_papers,skills_score,hired,soft_skills_score,resume_length_words,company_type
30,Bachelors,Tier 3,7.61,2,9,4,1,0.53,0,0,27.5,0,9.96,392,MNC
34,Bachelors,Tier 1,7.36,1,2,5,2,3.87,0,0,17.0,1,7.46,407,MNC
23,Masters,Tier 3,8.63,2,6,3,0,0.22,0,0,18.0,1,5.43,534,MNC
27,Bachelors,Tier 3,7.52,1,3,4,1,1.16,0,1,15.5,0,5.2,279,MNC
31,Bachelors,Tier 1,8.85,1,0,4,2,0.24,0,0,11.0,1,7.31,654,Startup
25,Masters,Tier 3,6.89,1,4,1,0,0.1,2,0,12.0,1,5.24,501,Mid-size
25,Masters,Tier 3,7.51,1,6,1,1,1.34,2,0,17.5,1,7.93,380,MNC
23,Masters,Tier 1,8.16,1,0,3,1,1.28,0,0,7.5,0,9.28,400,Startup
34,Masters,Tier 3,7.76,2,4,2,0,3.73,0,0,12.0,1,4.17,394,Startup
32,Bachelors,Tier 3,10.36,3,3,1,2,3.41,1,1,12.0,1,5.42,509,Mid-size
22,Bachelors,Tier 1,8.21,0,4,5,1,2.12,2,0,21.5,1,6.32,229,Startup
21,Bachelors,Tier 3,6.36,0,2,5,0,3.64,1,0,15.0,1,4.81,524,MNC
21,Masters,Tier 2,8.0,0,2,3,1,0.74,3,0,14.5,0,5.86,403,Mid-size
28,Bachelors,Tier 3,5.98,0,0,5,1,3.64,0,0,11.5,1,4.94,592,Mid-size
34,Bachelors,Tier 1,6.17,1,4,5,0,0.02,0,0,18.0,1,4.03,612,MNC
29,Masters,Tier 2,8.37,1,3,3,1,2.55,0,0,13.5,1,6.12,515,Startup
28,Bachelors,Tier 3,8.0,1,6,5,0,1.89,1,0,23.0,0,6.19,289,MNC
25,Bachelors,Tier 2,8.06,3,3,2,0,3.41,1,0,11.0,1,5.6,516,Startup
21,Bachelors,Tier 1,6.48,2,5,1,2,0.87,0,0,15.0,0,8.85,401,Mid-size
31,Bachelors,Tier 3,8.46,1,1,4,2,0.32,0,2,13.0,0,7.01,348,Mid-size
22,Bachelors,Tier 3,6.49,1,5,4,0,1.93,0,0,18.0,1,7.03,477,MNC
25,Bachelors,Tier 1,7.59,3,1,3,0,0.02,0,0,8.0,1,4.49,572,Startup
26,Bachelors,Tier 2,8.48,3,1,3,2,1.4,0,0,11.0,1,6.62,482,Startup
29,Bachelors,Tier 1,7.52,2,1,2,3,0.9,1,0,11.5,0,9.66,580,Startup
27,Bachelors,Tier 2,6.76,1,5,5,0,0.61,1,0,21.0,1,9.24,589,MNC
31,Masters,Tier 3,7.27,1,1,2,2,0.72,0,0,9.0,0,5.87,221,Startup
21,Bachelors,Tier 2,7.42,1,1,2,0,1.65,0,1,6.0,1,8.58,486,Startup
29,PhD,Tier 1,8.72,2,3,5,2,0.7,0,1,19.0,1,9.72,545,Mid-size
33,Bachelors,Tier 2,7.46,0,4,1,0,0.81,1,0,11.0,0,3.71,465,MNC
25,Masters,Tier 1,6.38,3,2,4,0,0.03,0,0,12.0,0,5.73,523,Startup
32,Bachelors,Tier 3,6.24,3,3,4,2,1.32,0,0,17.0,1,7.28,597,MNC
22,Bachelors,Tier 2,7.21,3,2,5,1,0.21,0,0,15.5,1,9.77,478,MNC
28,Bachelors,Tier 3,5.86,1,4,5,0,0.97,1,0,19.0,0,7.61,306,Startup
30,Bachelors,Tier 1,6.91,0,5,1,1,1.44,1,0,14.5,1,6.34,566,Mid-size
24,Bachelors,Tier 1,7.22,2,1,5,1,0.73,0,0,13.5,0,8.39,484,Mid-size
32,Bachelors,Tier 3,7.89,2,3,4,0,2.01,0,0,14.0,1,6.98,317,MNC
21,Masters,Tier 3,6.83,2,1,4,0,3.21,1,1,11.0,1,9.43,494,MNC
33,Bachelors,Tier 1,6.98,3,3,4,0,2.73,0,0,14.0,1,6.07,380,MNC
22,Masters,Tier 1,8.1,0,3,5,3,0.49,0,0,20.5,0,8.27,464,MNC
23,Masters,Tier 2,8.85,2,2,2,1,1.46,1,0,10.5,1,5.87,429,Mid-size
26,Bachelors,Tier 2,5.2,1,4,2,1,1.34,0,0,13.5,0,8.35,398,Startup
30,Bachelors,Tier 3,7.17,1,2,1,2,0.33,0,0,9.0,1,4.59,551,MNC
26,Bachelors,Tier 2,8.61,3,3,1,1,1.75,1,0,10.5,0,6.91,471,MNC
25,Bachelors,Tier 1,6.99,4,3,2,1,1.38,0,0,11.5,0,3.32,616,Startup
33,Masters,Tier 1,7.08,3,4,3,1,3.38,2,0,17.5,0,6.18,347,Mid-size
31,Bachelors,Tier 1,7.37,3,1,2,1,0.58,0,0,7.5,1,3.69,494,Startup
27,Bachelors,Tier 2,6.98,2,3,5,2,1.38,1,1,20.0,0,8.01,338,Mid-size
22,Bachelors,Tier 2,8.97,0,3,2,1,2.09,1,0,12.5,0,6.51,220,Startup
29,PhD,Tier 2,8.03,1,8,2,3,0.82,0,0,24.5,1,4.85,503,Startup
21,Masters,Tier 2,7.17,1,2,4,0,1.7,0,0,12.0,0,8.69,351,MNC
28,Bachelors,Tier 2,8.64,0,2,2,0,3.0,1,0,9.0,1,7.89,438,Mid-size
22,Bachelors,Tier 3,6.92,2,4,4,2,1.31,1,0,20.0,1,9.69,638,Startup
34,Bachelors,Tier 2,6.97,0,1,2,0,0.56,0,0,6.0,0,8.24,121,MNC
31,Masters,Tier 3,7.53,1,3,1,1,1.01,0,0,9.5,0,4.41,560,MNC
30,Bachelors,Tier 2,6.46,2,2,2,2,1.78,0,0,11.0,1,5.25,585,Mid-size
23,Bachelors,Tier 3,8.43,0,3,2,2,1.59,0,0,13.0,1,3.72,303,Startup
33,Bachelors,Tier 2,7.44,3,6,2,2,0.07,0,0,19.0,1,3.29,513,MNC
24,Masters,Tier 1,7.21,3,6,4,3,1.29,0,0,24.5,0,4.48,397,MNC
27,Bachelors,Tier 1,7.24,3,8,1,2,0.0,0,0,21.0,1,9.95,534,Startup
24,Bachelors,Tier 2,8.39,3,2,3,0,2.07,1,0,11.0,1,4.55,328,Mid-size
27,Bachelors,Tier 2,7.75,2,4,3,0,0.55,2,1,16.0,0,4.31,418,Startup
34,Bachelors,Tier 1,7.37,3,6,3,0,0.13,1,0,19.0,1,9.36,326,MNC
23,PhD,Tier 2,7.27,0,5,2,0,2.88,0,0,14.0,0,4.03,547,MNC
33,Bachelors,Tier 2,8.09,0,4,1,2,0.34,0,0,13.0,1,9.79,452,MNC
32,Bachelors,Tier 2,6.28,1,2,2,1,0.3,2,0,11.5,0,9.51,186,Startup
30,Bachelors,Tier 3,7.0,2,5,4,2,4.93,0,1,21.0,0,8.14,562,Startup
30,Bachelors,Tier 1,7.75,1,3,2,1,2.97,0,1,11.5,1,5.54,590,Startup
29,Bachelors,Tier 3,5.93,2,2,3,1,0.26,1,0,12.5,0,3.07,231,Mid-size
27,Masters,Tier 1,8.87,1,5,1,2,0.07,0,0,15.0,1,5.55,246,Mid-size
33,Bachelors,Tier 2,7.42,3,0,1,1,0.54,0,0,3.5,0,3.5,467,Mid-size
24,Bachelors,Tier 2,8.59,0,5,2,1,0.51,0,0,15.5,1,7.57,351,MNC
28,Bachelors,Tier 2,7.62,0,2,4,0,0.17,0,0,12.0,1,6.52,708,MNC
25,Bachelors,Tier 3,6.9,1,2,5,2,1.42,0,0,17.0,1,3.33,407,MNC
25,Masters,Tier 1,6.54,1,3,4,1,5.07,0,0,15.5,1,8.62,566,MNC
29,Bachelors,Tier 2,7.51,1,5,3,1,7.44,0,0,17.5,1,6.82,554,MNC
26,Masters,Tier 2,8.69,2,1,3,3,1.62,2,0,14.5,1,9.91,428,MNC
25,Bachelors,Tier 3,8.17,2,3,4,1,1.79,0,0,15.5,0,9.7,333,Startup
32,PhD,Tier 2,6.09,0,2,5,2,1.03,0,0,17.0,1,7.91,278,Startup
32,Masters,Tier 1,7.57,2,7,2,3,0.99,1,2,23.5,0,4.76,389,MNC
28,Masters,Tier 2,6.47,2,7,2,1,0.59,0,0,19.5,1,8.35,495,Startup
26,Masters,Tier 2,7.93,3,4,5,1,2.16,0,0,19.5,1,8.6,315,MNC
32,Masters,Tier 3,6.47,1,2,4,1,0.09,0,0,13.5,0,8.68,454,Startup
34,Bachelors,Tier 1,7.63,3,1,1,0,1.52,0,0,4.0,0,8.58,479,Mid-size
25,Masters,Tier 3,6.49,6,4,1,1,1.86,1,0,12.5,0,8.37,390,MNC
24,Bachelors,Tier 3,8.08,1,1,5,1,3.6,0,0,13.5,1,6.73,503,MNC
29,Masters,Tier 2,7.98,2,2,4,2,1.67,0,0,15.0,0,8.89,654,MNC
21,Bachelors,Tier 3,7.77,2,4,4,2,1.01,0,0,19.0,1,4.56,409,Startup
30,Bachelors,Tier 3,7.89,1,3,2,0,0.68,0,0,10.0,1,6.97,448,Startup
28,Masters,Tier 1,7.76,1,1,5,1,0.22,0,0,13.5,1,6.22,430,MNC
23,Bachelors,Tier 1,8.56,0,4,1,1,1.0,3,0,14.5,1,6.21,239,Startup
31,Bachelors,Tier 2,8.0,1,1,3,0,1.0,0,0,8.0,1,3.71,443,Mid-size
29,Bachelors,Tier 1,7.71,2,3,3,2,2.9,0,0,15.0,1,3.23,420,Startup
25,PhD,Tier 2,7.76,3,2,4,3,0.31,0,1,16.5,0,6.05,349,Mid-size
30,Bachelors,Tier 3,8.8,1,3,4,0,1.33,3,0,17.0,0,7.0,508,MNC
21,PhD,Tier 3,7.36,1,1,2,2,0.37,1,0,10.0,1,7.03,475,Mid-size
28,Masters,Tier 1,7.91,2,4,4,1,0.46,1,0,18.5,0,8.41,285,Mid-size
24,Masters,Tier 3,8.66,1,4,5,2,0.19,0,0,21.0,1,8.67,397,Mid-size
27,Bachelors,Tier 2,7.44,0,0,2,0,0.62,2,1,6.0,1,6.16,505,MNC
29,Bachelors,Tier 1,7.69,5,3,1,1,3.56,1,0,10.5,1,9.37,605,Mid-size
31,Bachelors,Tier 3,8.52,1,2,2,4,2.29,1,0,15.0,1,4.84,229,Startup
25,Bachelors,Tier 1,7.51,1,4,1,0,1.04,0,0,10.0,1,7.32,610,MNC
27,Bachelors,Tier 2,6.7,0,6,5,0,2.33,1,0,23.0,0,3.85,163,Startup
25,Bachelors,Tier 2,7.71,1,2,4,0,1.89,0,0,12.0,1,6.32,618,MNC
25,Bachelors,Tier 3,7.14,0,1,3,2,0.21,1,0,12.0,1,8.57,331,MNC
23,PhD,Tier 1,6.11,4,2,4,1,1.31,1,0,14.5,1,7.58,519,MNC
29,Bachelors,Tier 1,8.46,0,3,5,1,3.38,0,0,17.5,1,6.01,471,MNC
31,Bachelors,Tier 3,8.14,1,4,4,0,1.12,0,0,16.0,1,5.06,598,Mid-size
32,Bachelors,Tier 2,6.79,3,2,5,0,1.02,1,0,15.0,0,9.01,353,Mid-size
34,Bachelors,Tier 3,8.89,1,2,1,2,2.01,1,0,10.0,0,9.53,495,MNC
21,Masters,Tier 2,6.52,2,1,2,1,0.74,1,0,8.5,1,6.47,386,Startup
23,Bachelors,Tier 2,7.42,0,4,2,1,4.58,0,0,13.5,1,5.8,334,MNC
28,Bachelors,Tier 1,7.27,1,0,2,1,1.51,1,1,6.5,1,5.38,704,MNC
23,Masters,Tier 1,7.2,1,4,4,1,0.7,0,0,17.5,0,6.02,353,MNC
24,Bachelors,Tier 1,7.55,3,3,4,2,0.62,1,0,18.0,0,5.15,620,MNC
27,Masters,Tier 2,7.6,2,5,4,0,0.25,0,0,18.0,1,3.16,609,MNC
27,Masters,Tier 2,7.99,4,5,2,0,0.11,1,1,15.0,1,9.66,605,Startup
22,Bachelors,Tier 3,7.43,3,3,1,2,3.11,0,0,11.0,1,9.94,385,MNC
28,Masters,Tier 1,7.19,0,0,4,2,0.95,1,0,12.0,1,6.88,273,MNC
21,Bachelors,Tier 2,8.07,5,3,2,3,0.86,0,0,14.5,1,3.38,743,Mid-size
32,Bachelors,Tier 3,7.13,1,2,1,2,0.87,0,0,9.0,1,4.69,439,MNC
32,Masters,Tier 1,9.59,1,4,3,2,1.92,1,0,18.0,1,7.89,274,Mid-size
30,Bachelors,Tier 2,6.84,1,1,4,0,0.86,0,0,10.0,1,6.23,450,Startup
26,Masters,Tier 2,7.29,4,2,2,2,1.97,1,0,12.0,0,9.81,391,Mid-size
21,Masters,Tier 1,7.12,1,3,4,0,0.23,1,0,15.0,1,6.62,437,Startup
24,Bachelors,Tier 3,6.25,0,3,5,0,1.86,0,0,16.0,1,8.02,373,Startup
28,Bachelors,Tier 3,7.84,0,4,4,2,3.25,0,0,19.0,1,7.18,491,MNC
23,Bachelors,Tier 3,8.08,2,2,3,1,1.72,0,0,11.5,1,3.03,654,Mid-size
30,Bachelors,Tier 2,8.24,1,0,2,0,0.8,2,0,6.0,1,5.41,470,Mid-size
23,Bachelors,Tier 1,7.33,1,2,5,0,0.61,0,0,14.0,0,3.9,355,Startup
26,Masters,Tier 2,7.32,1,4,2,0,0.36,0,0,12.0,1,9.24,373,Startup
30,Masters,Tier 2,7.9,1,2,5,2,0.61,0,0,17.0,1,8.91,434,MNC
23,Bachelors,Tier 2,6.69,2,4,5,1,0.08,1,0,20.5,1,8.17,461,Startup
31,Masters,Tier 2,8.1,1,0,5,1,2.25,0,0,11.5,1,3.77,489,MNC
24,Bachelors,Tier 2,6.81,1,1,1,1,0.23,0,0,5.5,0,7.99,491,Startup
22,Bachelors,Tier 2,8.96,1,6,1,2,0.59,0,0,17.0,0,8.46,416,Mid-size
22,Masters,Tier 2,7.69,4,2,1,2,0.09,1,0,10.0,0,5.57,344,MNC
25,Masters,Tier 2,7.81,4,6,2,0,0.05,0,0,16.0,0,7.96,450,MNC
28,Bachelors,Tier 3,7.91,2,0,1,1,0.74,1,1,4.5,0,7.69,585,Startup
23,Masters,Tier 3,8.3,0,7,5,2,0.89,1,0,28.0,1,3.57,433,Startup
31,Bachelors,Tier 3,6.69,1,2,1,1,1.98,0,0,7.5,1,9.02,275,Mid-size
25,Bachelors,Tier 1,6.83,2,2,5,0,3.54,1,0,15.0,1,3.26,318,Mid-size
31,PhD,Tier 3,8.81,2,6,5,0,1.33,0,0,22.0,1,4.79,502,Startup
26,Bachelors,Tier 2,7.8,2,2,2,1,1.54,0,1,9.5,0,3.4,371,MNC
30,Masters,Tier 1,8.6,5,2,5,1,4.53,0,0,15.5,1,4.41,327,MNC
21,Bachelors,Tier 1,8.19,1,7,1,3,0.19,2,0,22.5,0,6.95,350,MNC
32,Masters,Tier 3,7.3,1,2,5,1,0.22,0,0,15.5,0,5.91,366,Mid-size
22,Masters,Tier 2,6.53,4,0,5,3,0.51,0,0,14.5,0,7.79,451,MNC
33,Masters,Tier 2,6.99,0,3,5,2,0.34,2,0,21.0,0,9.25,396,MNC
21,Masters,Tier 3,8.24,1,1,2,2,0.68,0,0,9.0,1,5.67,545,Startup
30,PhD,Tier 3,8.34,2,5,2,1,0.26,0,0,15.5,1,5.65,466,Startup
24,Bachelors,Tier 1,7.26,2,3,3,0,0.06,0,1,12.0,1,7.44,524,Startup
31,Bachelors,Tier 2,7.7,2,2,3,0,2.14,0,0,10.0,0,9.39,263,MNC
26,Bachelors,Tier 2,8.46,4,1,1,1,0.74,0,0,5.5,0,4.49,387,MNC
26,Bachelors,Tier 1,7.2,1,3,5,0,1.07,1,0,17.0,1,5.51,268,Startup
34,Bachelors,Tier 2,8.33,0,4,5,1,0.49,0,0,19.5,1,7.59,417,MNC
28,Bachelors,Tier 1,7.88,0,2,5,1,3.18,1,0,16.5,1,9.04,205,MNC
22,Bachelors,Tier 1,8.2,3,1,5,1,0.46,0,0,13.5,1,5.07,322,Mid-size
28,Masters,Tier 1,7.32,1,3,2,0,4.06,0,0,10.0,1,4.71,466,MNC
28,Bachelors,Tier 3,7.14,2,4,2,2,0.02,0,0,15.0,1,8.65,461,Startup
32,Bachelors,Tier 2,8.32,0,3,3,2,4.86,0,1,15.0,1,8.8,467,Mid-size
28,Bachelors,Tier 2,7.32,4,2,3,2,6.21,2,0,15.0,1,6.91,434,Startup
22,Masters,Tier 2,7.78,1,1,4,2,0.05,0,0,13.0,1,6.94,400,Mid-size
21,Masters,Tier 3,7.25,1,2,5,2,3.38,1,0,18.0,1,5.4,596,MNC
31,Masters,Tier 2,8.02,0,4,4,2,11.47,1,0,20.0,1,9.57,502,Startup
22,Bachelors,Tier 1,7.8,1,4,2,2,0.09,0,0,15.0,1,6.69,287,Mid-size
29,Bachelors,Tier 2,7.63,2,5,5,0,1.83,1,0,21.0,0,5.18,234,Mid-size
34,Bachelors,Tier 3,7.64,2,1,4,2,0.51,0,0,13.0,1,5.8,489,MNC
24,Bachelors,Tier 1,7.16,1,1,3,1,0.53,0,0,9.5,0,5.07,553,Startup
29,PhD,Tier 1,7.82,1,1,2,0,3.92,0,0,6.0,1,3.17,174,MNC
24,Bachelors,Tier 3,7.4,1,3,5,0,0.49,0,0,16.0,1,9.23,572,Mid-size
30,Bachelors,Tier 1,6.95,2,1,4,1,1.37,1,0,12.5,0,8.56,508,Startup
30,Masters,Tier 1,8.1,3,2,1,0,0.35,0,0,6.0,1,8.09,535,Mid-size
33,Masters,Tier 1,8.14,2,3,5,0,5.6,0,1,16.0,1,9.74,371,Startup
32,Masters,Tier 2,7.44,0,5,3,2,1.55,1,0,20.0,1,8.33,266,MNC
